Time,V1,V2,V3,Pressure1,Pressure2
1872,0,0,0,78.72,-0.19
1874,0,0,0,78.67,-0.12
1883,0,0,0,78.72,-0.12
1893,0,0,0,78.36,0.00
1903,0,0,0,78.48,-0.24
1915,0,0,0,78.48,-0.12
1923,0,0,0,78.36,-0.19
1935,0,0,0,78.31,-0.24
1943,0,0,0,78.36,-0.43
1954,0,0,0,78.07,0.00
1963,0,0,0,78.07,-0.07
1973,0,0,0,78.03,0.00
1983,0,0,0,77.91,0.12
1993,0,0,0,77.67,0.17
2003,0,0,0,77.79,0.00
2013,0,0,0,77.72,0.00
2023,0,0,0,77.72,0.12
2033,0,0,0,77.48,-0.12
2043,0,0,0,77.79,-0.43
2053,0,0,0,77.24,0.05
2063,0,0,0,77.48,-0.07
2073,0,0,0,77.43,0.05
2083,0,0,0,77.31,0.00
2093,0,0,0,77.19,-0.19
2104,0,0,0,77.19,0.00
2113,0,0,0,77.19,0.00
2123,0,0,0,77.24,0.05
2133,0,0,0,77.31,-0.24
2143,0,0,0,77.12,-0.43
2153,0,0,0,77.12,-0.07
2163,0,0,0,77.07,-0.19
2173,0,0,0,76.60,-0.12
2183,0,0,0,76.72,-0.12
2193,0,0,0,76.76,-0.48
2203,0,0,0,76.60,-0.24
2213,0,0,0,76.48,-0.12
2223,0,0,0,76.36,-0.19
2237,0,0,0,76.29,-0.31
2243,0,0,0,76.00,-0.12
2253,0,0,0,75.93,-0.24
2263,0,0,0,76.05,-0.31
2273,0,0,0,76.00,-0.31
2283,0,0,0,76.05,-0.36
2293,0,0,0,76.17,-0.36
2303,0,0,0,76.00,-0.24
2316,0,0,0,75.93,-0.31
2323,0,0,0,75.93,-0.12
2333,0,0,0,75.81,-0.19
2343,0,0,0,76.17,-0.36
2353,0,0,0,75.88,-0.31
2363,0,0,0,75.69,-0.19
2373,0,0,0,75.45,-0.12
2383,0,0,0,75.52,-0.36
2395,0,0,0,75.33,-0.24
2403,0,0,0,75.45,-0.31
2413,0,0,0,75.52,-0.24
2423,0,0,0,75.33,-0.12
2455,0,0,0,75.28,-0.24
2457,0,0,0,75.33,-0.19
2466,0,0,0,75.17,-0.24
2468,0,0,0,75.33,-0.07
2473,0,0,0,75.09,0.00
2483,0,0,0,75.05,-0.43
2493,0,0,0,74.71,-0.24
2504,0,0,0,74.83,-0.19
2513,0,0,0,74.97,-0.12
2523,0,0,0,74.78,-0.07
2534,0,0,0,74.97,-0.31
2543,0,0,0,74.66,0.00
2553,0,0,0,74.78,-0.07
2563,0,0,0,74.66,-0.12
2573,0,0,0,74.71,-0.12
2583,0,0,0,74.47,-0.31
2593,0,0,0,74.31,-0.24
2603,0,0,0,74.55,-0.12
2613,0,0,0,74.31,-0.07
2623,0,0,0,74.35,0.00
2633,0,0,0,74.19,-0.12
2643,0,0,0,73.76,-0.24
2653,0,0,0,74.19,-0.12
2663,0,0,0,74.07,-0.07
2673,0,0,0,74.00,-0.07
2685,0,0,0,74.19,0.24
2693,0,0,0,74.00,-0.36
2703,0,0,0,73.76,-0.07
2713,0,0,0,73.76,-0.12
2723,0,0,0,73.76,0.29
2733,0,0,0,73.76,0.29
2743,0,0,0,73.88,0.36
2753,0,0,0,73.64,0.29
2763,0,0,0,73.64,0.24
2779,0,0,0,73.64,0.41
2783,0,0,0,73.71,0.29
2795,0,0,0,73.64,0.24
2803,0,0,0,73.47,0.29
2813,0,0,0,73.71,0.29
2823,0,0,0,73.64,-0.12
2833,0,0,0,73.64,-0.43
2843,0,0,0,73.47,-0.19
2853,0,0,0,73.52,-0.19
2863,0,0,0,73.52,-0.12
2877,0,0,0,73.47,-0.19
2883,0,0,0,73.47,-0.07
2893,0,0,0,73.52,-0.31
2903,0,0,0,73.23,-0.19
2913,0,0,0,73.35,-0.24
2923,0,0,0,73.35,-0.07
2933,0,0,0,73.23,-0.12
2943,0,0,0,73.35,-0.19
2953,0,0,0,73.16,-0.12
2963,0,0,0,73.04,-0.12
2973,0,0,0,73.12,-0.19
2983,0,0,0,73.28,-0.24
2993,0,0,0,73.12,-0.36
3003,0,0,0,73.16,-0.19
3013,0,0,0,73.16,0.05
3023,0,0,0,73.16,0.00
3033,0,0,0,73.16,0.17
3043,0,0,0,72.76,0.00
3053,0,0,0,73.12,0.05
3063,0,0,0,73.00,-0.07
3073,0,0,0,72.92,0.05
3083,0,0,0,72.81,-0.12
3093,0,0,0,72.81,-0.24
3103,0,0,0,72.76,-0.07
3114,0,0,0,72.76,-0.19
3123,0,0,0,72.64,-0.19
3133,0,0,0,72.57,-0.24
3143,0,0,0,72.81,-0.07
3153,0,0,0,72.52,-0.19
3163,0,0,0,72.52,-0.19
3173,0,0,0,72.45,-0.43
3183,0,0,0,72.52,-0.24
3193,0,0,0,72.40,-0.19
3203,0,0,0,72.45,-0.12
3213,0,0,0,72.45,-0.12
3223,0,0,0,72.45,-0.19
3233,0,0,0,72.40,-0.36
3245,0,0,0,72.33,-0.19
3253,0,0,0,72.52,-0.24
3263,0,0,0,72.33,-0.12
3273,0,0,0,72.33,-0.07
3283,0,0,0,72.45,-0.19
3293,0,0,0,72.40,-0.36
3303,0,0,0,72.33,-0.24
3313,0,0,0,72.28,0.00
3325,0,0,0,72.09,0.00
3338,0,0,0,72.33,0.17
3347,0,0,0,72.21,-0.07
3353,0,0,0,72.09,-0.07
3363,0,0,0,72.04,-0.12
3374,0,0,0,72.04,0.00
3384,0,0,0,71.97,-0.12
3393,0,0,0,72.21,0.00
3403,0,0,0,71.92,-0.12
3414,0,0,0,71.85,-0.19
3423,0,0,0,71.80,-0.19
3433,0,0,0,71.85,0.17
3443,0,0,0,71.68,-0.31
3454,0,0,0,71.80,-0.24
3464,0,0,0,71.80,-0.19
3473,0,0,0,71.61,-0.24
3483,0,0,0,71.68,-0.31
3493,0,0,0,71.85,-0.19
3504,0,0,0,71.61,-0.07
3513,0,0,0,71.73,-0.12
3523,0,0,0,71.80,-0.07
3534,0,0,0,71.61,-0.12
3543,0,0,0,71.49,-0.12
3553,0,0,0,71.73,-0.12
3563,0,0,0,71.57,-0.12
3573,0,0,0,71.45,-0.07
3583,0,0,0,71.45,-0.31
3594,0,0,0,71.57,-0.07
3608,0,0,0,71.49,-0.07
3616,0,0,0,71.49,-0.12
3625,0,0,0,71.57,-0.12
3634,0,0,0,71.49,0.00
3644,0,0,0,71.26,-0.12
3654,0,0,0,71.38,-0.19
3664,0,0,0,71.38,-0.12
3674,0,0,0,71.26,-0.24
3690,0,0,0,71.26,-0.24
3694,0,0,0,71.49,-0.19
3704,0,0,0,71.14,-0.12
3714,0,0,0,71.14,-0.12
3723,0,0,0,71.02,-0.19
3734,0,0,0,71.09,-0.12
3744,0,0,0,71.02,-0.07
3754,0,0,0,71.09,-0.24
3764,0,0,0,71.02,-0.12
3778,0,0,0,70.85,-0.19
3784,0,0,0,70.90,0.00
3794,0,0,0,71.02,0.05
3803,0,0,0,70.90,-0.43
3814,0,0,0,70.85,-0.48
3824,0,0,0,70.90,-0.36
3833,0,0,0,70.90,-0.43
3843,0,0,0,70.49,-0.36
3854,0,0,0,70.73,-0.36
3864,0,0,0,70.90,-0.36
3873,0,0,0,70.78,-0.48
3884,0,0,0,70.73,-0.43
3894,0,0,0,70.61,-0.07
3904,0,0,0,70.66,-0.07
3913,0,0,0,70.66,0.00
3923,0,0,0,70.73,0.05
3934,0,0,0,70.66,0.12
3944,0,0,0,70.49,0.24
3953,0,0,0,70.66,0.12
3963,0,0,0,70.61,0.12
3974,0,0,0,70.66,0.12
3984,0,0,0,70.49,0.00
3993,0,0,0,70.49,-0.19
4004,0,0,0,70.37,-0.24
