Time	V1	V2	V3	Pressure1	Pressure2	OGTime	Constant
103.002	0	0	0	59.48	5.36	103002	
103.035	0	0	0	59.77	4.82	103035	
103.053	0	0	0	59.72	4.93	103053	
103.078	0	0	0	59.6	4.82	103078	
103.103	0	0	0	59.65	4.77	103103	
103.127	0	0	0	59.6	5.13	103127	
103.155	0	0	0	59.36	5.01	103155	
103.178	0	0	0	59.77	5.13	103178	
103.202	0	0	0	59.72	5.13	103202	
103.227	0	0	0	59.72	5.01	103227	
103.253	0	0	0	59.65	5.01	103253	
103.284	0	0	0	59.29	5.05	103284	
103.303	0	0	0	59.24	4.89	103303	
103.328	0	0	0	59.12	4.89	103328	
103.357	0	0	0	59.24	4.77	103357	
103.378	0	0	0	59.24	4.93	103378	
103.405	0	0	0	59.48	5.01	103405	
103.428	0	0	0	59.41	5.01	103428	
103.462	0	0	0	59.29	5.01	103462	
103.477	0	0	0	59.29	5.13	103477	
103.502	0	0	0	59.24	5.05	103502	
103.527	0	0	0	59.17	5.24	103527	
103.552	0	0	0	59.12	5.13	103552	
103.578	0	0	0	59.17	5.13	103578	
103.602	0	0	0	59.17	5.13	103602	
103.627	0	0	0	59.05	5.13	103627	
103.653	0	0	0	59.17	5.05	103653	
103.678	0	0	0	58.93	5.05	103678	
103.702	0	0	0	59	5.36	103702	
103.728	0	0	0	58.93	5.29	103728	
103.752	0	0	0	58.81	5.36	103752	
103.778	0	0	0	59.12	5.36	103778	
103.802	0	0	0	59.12	5.41	103802	
103.828	0	0	0	58.93	5.41	103828	
103.853	0	0	0	59	5.29	103853	
103.878	0	0	0	59.05	5.17	103878	
103.902	0	0	0	59	5.05	103902	
103.928	0	0	0	58.88	5.13	103928	
103.952	0	0	0	58.81	5.05	103952	
103.978	0	0	0	58.81	5.13	103978	
104.002	0	0	0	58.76	5.13	104002	
104.027	0	0	0	58.88	5.24	104027	
104.053	0	0	0	58.88	5.17	104053	
104.078	0	0	0	58.72	5.13	104078	
104.102	0	0	0	58.62	5.41	104102	
104.128	0	0	0	58.62	5.41	104128	
104.152	0	0	0	58.62	5.41	104152	
104.177	0	0	0	58.76	5.36	104177	
104.202	0	0	0	58.62	5.48	104202	
104.227	0	0	0	58.72	5.36	104227	
104.252	0	0	0	58.5	5.41	104252	
104.278	0	0	0	58.62	5.36	104278	
104.302	0	0	0	58.72	5.17	104302	
104.328	0	0	0	58.76	5.36	104328	
104.352	0	0	0	58.81	5.13	104352	
104.378	0	0	0	58.33	5.13	104378	
104.402	0	0	0	58.5	5.17	104402	
104.427	0	0	0	58.33	5.01	104427	
104.452	0	0	0	58.38	5.13	104452	
104.478	0	0	0	58.45	5.24	104478	
104.502	0	0	0	58.38	5.36	104502	
104.528	0	0	0	58.45	5.24	104528	
104.552	0	0	0	58.62	5.41	104552	
104.578	0	0	0	58.22	5.65	104578	
104.602	0	0	0	58.33	5.65	104602	
104.627	0	0	0	58.26	5.48	104627	
104.653	0	0	0	58.26	5.6	104653	
104.678	0	0	0	58.14	5.29	104678	
104.707	0	0	0	58.38	4.77	104707	
104.736	0	0	0	58.26	5.36	104736	
104.762	0	0	0	58.26	5.17	104762	
104.778	0	0	0	58.22	5.17	104778	
104.804	0	0	0	58.26	5.36	104804	
104.828	0	0	0	58.26	5.17	104828	
104.853	0	0	0	58.14	5.24	104853	
104.878	0	0	0	58.14	5.36	104878	
104.903	0	0	0	58.14	5.24	104903	
104.928	0	0	0	58.1	5.29	104928	
104.963	0	0	0	57.98	5.17	104963	
104.978	0	1	0	57.98	5.41	104978	
105.002	0	1	0	45.1	27.46	105002	
105.035	0	1	0	20.36	14.97	105035	
105.052	0	1	0	15.47	14.73	105052	
105.078	0	1	0	14.76	15.04	105078	
105.102	0	1	0	14.88	15.04	105102	
105.127	0	1	0	14.71	14.97	105127	
105.152	0	1	0	14.71	14.92	105152	
105.177	0	1	0	14.52	14.85	105177	
105.202	0	1	0	14.71	14.8	105202	
105.227	0	1	0	14.71	14.69	105227	
105.252	0	1	0	14.64	14.73	105252	
105.277	0	1	0	14.76	14.61	105277	
105.302	0	1	0	15.07	14.61	105302	
105.327	0	1	0	14.83	14.69	105327	
105.352	0	1	0	14.95	14.69	105352	
105.377	0	1	0	14.83	15.04	105377	
105.402	0	1	0	14.47	15.16	105402	
105.427	0	1	0	14.52	15.09	105427	
105.452	0	1	0	14.4	15.21	105452	
105.477	0	1	0	14.59	14.73	105477	
105.502	0	1	0	14.47	14.8	105502	
105.527	0	1	0	14.47	14.69	105527	
105.552	0	1	0	14.59	14.8	105552	
105.577	0	1	0	14.52	14.8	105577	
105.602	0	1	0	14.71	14.92	105602	
105.627	0	1	0	14.76	14.85	105627	
105.652	0	1	0	14.64	14.49	105652	
105.677	0	1	0	14.71	14.57	105677	
105.702	0	1	0	14.64	14.57	105702	
105.727	0	1	0	14.76	14.61	105727	
105.752	0	1	0	14.59	14.61	105752	
105.777	0	1	0	14.59	14.45	105777	
105.802	0	1	0	14.71	14.61	105802	
105.827	0	1	0	14.88	14.69	105827	
105.852	0	1	0	14.95	14.85	105852	
105.877	0	1	0	14.99	14.8	105877	
105.902	0	1	0	14.64	14.92	105902	
105.927	0	1	0	14.64	14.73	105927	
105.952	0	1	0	14.76	14.73	105952	
105.977	0	1	0	14.64	14.92	105977	
106.002	0	1	0	14.52	14.85	106002	
106.027	0	1	0	14.71	14.8	106027	
106.052	0	1	0	14.64	14.8	106052	
106.077	0	1	0	14.64	14.8	106077	
106.102	0	1	0	14.64	14.73	106102	
106.127	0	1	0	14.64	14.69	106127	
106.152	0	1	0	14.76	14.92	106152	
106.177	0	1	0	14.71	14.92	106177	
106.202	0	1	0	14.71	14.92	106202	
106.227	0	1	0	14.64	14.97	106227	
106.252	0	1	0	14.52	14.85	106252	
106.281	0	1	0	14.52	14.69	106281	
106.302	0	1	0	14.59	14.69	106302	
106.327	0	1	0	14.95	14.73	106327	
106.352	0	1	0	14.83	14.69	106352	
106.377	0	1	0	14.99	14.61	106377	
106.402	0	1	0	14.95	14.73	106402	
106.427	0	1	0	14.64	14.61	106427	
106.452	0	1	0	14.64	14.73	106452	
106.477	0	1	0	14.64	14.73	106477	
106.502	0	1	0	14.52	14.85	106502	
106.527	0	1	0	14.64	14.8	106527	
106.576	0	1	0	14.83	14.8	106576	
106.581	0	1	0	14.71	14.8	106581	
106.602	0	1	0	14.64	14.69	106602	
106.627	0	1	0	14.71	14.8	106627	
106.652	0	0	0	14.71	14.69	106652	
106.677	0	0	0	14.71	14.8	106677	
106.703	0	0	0	18.09	13.23	106703	
106.727	0	0	0	16.02	14.85	106727	
106.752	0	0	0	15.23	15.04	106752	
106.778	0	0	0	14.95	14.73	106778	
106.802	0	0	0	14.76	14.85	106802	
106.827	0	0	0	14.76	14.8	106827	
106.852	0	0	0	14.88	14.73	106852	
106.877	0	0	0	14.83	14.69	106877	
106.902	0	0	0	15.07	14.69	106902	
106.927	0	0	0	15.35	14.57	106927	
106.952	1	0	1	15.35	14.45	106952	
106.977	1	0	1	15.35	14.14	106977	
107.002	1	0	1	18.76	14.07	107002	
107.027	1	0	1	19.52	13.18	107027	
107.052	1	0	1	20.41	12.83	107052	
107.077	0	0	1	52.9	12.59	107077	
107.102	0	0	1	73.76	12.11	107102	
107.127	0	0	1	73.23	11.75	107127	
107.152	0	0	1	74.31	11.28	107152	
107.177	0	0	1	74.71	10.92	107177	
107.202	0	0	1	74.97	10.44	107202	
107.227	0	0	1	74.97	10.01	107227	
107.252	0	0	1	74.9	9.89	107252	
107.277	0	0	1	74.66	9.25	107277	
107.302	0	0	1	74.47	8.89	107302	
107.327	0	0	1	74.31	8.58	107327	
107.352	0	0	1	74.12	8.18	107352	
107.377	0	0	1	73.88	7.87	107377	
107.404	0	0	1	73.83	7.39	107404	
107.427	0	0	1	73.4	7.34	107427	
107.452	0	0	1	73.23	7.1	107452	
107.477	0	0	1	73.23	6.68	107477	
107.502	0	0	1	73.12	6.63	107502	
107.527	0	0	1	73.23	6.32	107527	
107.552	0	0	1	73.12	6.08	107552	
107.577	0	0	1	73.04	5.84	107577	
107.602	0	0	1	72.81	5.53	107602	
107.627	0	0	1	72.69	5.17	107627	
107.652	0	0	1	72.64	5.13	107652	
107.677	0	0	0	72.57	4.89	107677	
107.702	0	0	0	72.4	4.7	107702	
107.736	0	0	0	72.28	4.89	107736	
107.752	0	0	0	72.21	4.89	107752	
107.777	0	0	0	72.16	4.77	107777	
107.802	0	0	0	71.92	4.58	107802	
107.837	0	0	0	71.73	4.77	107837	
107.852	0	0	0	71.85	4.82	107852	
107.877	0	0	0	71.97	4.7	107877	
107.906	0	0	0	71.61	4.93	107906	
107.927	0	0	0	71.68	4.89	107927	
107.952	0	0	0	71.73	4.82	107952	
107.977	0	0	0	71.61	4.93	107977	
108.007	0	0	0	71.68	4.89	108007	
108.029	0	0	0	71.85	4.7	108029	
108.052	0	0	0	70.97	4.93	108052	
108.077	0	0	0	70.85	4.93	108077	
108.102	0	0	0	70.66	4.82	108102	
108.138	0	0	0	71.21	4.82	108138	
108.152	0	0	0	70.78	4.82	108152	
108.177	0	0	0	70.9	4.82	108177	
108.202	0	0	0	70.9	5.01	108202	
108.227	0	0	0	70.9	4.93	108227	
108.253	0	0	0	70.9	4.82	108253	
108.277	0	0	0	70.97	4.89	108277	
108.302	0	0	0	70.9	5.01	108302	
108.327	0	0	0	70.78	4.93	108327	
108.386	0	0	0	70.78	4.93	108386	
108.389	0	0	0	70.37	4.7	108389	
108.402	0	0	0	70.49	5.01	108402	
108.427	0	0	0	70.61	4.93	108427	
108.456	0	0	0	70.73	4.89	108456	
108.478	0	0	0	70.61	5.05	108478	
108.502	0	0	0	70.66	5.05	108502	
108.527	0	0	0	70.54	5.05	108527	
108.554	0	0	0	69.66	5.05	108554	
108.579	0	0	0	69.9	5.05	108579	
108.611	0	0	0	69.94	5.05	108611	
108.63	0	0	0	69.59	5.05	108630	
108.652	0	0	0	70.14	4.93	108652	
108.677	0	0	0	70.14	5.01	108677	
108.706	0	0	0	70.18	5.17	108706	
108.736	0	0	0	70.06	5.29	108736	
108.752	0	0	0	69.94	5.24	108752	
108.777	0	0	0	69.9	5.17	108777	
108.803	0	0	0	70.06	5.01	108803	
108.827	0	0	0	69.9	5.01	108827	
108.852	0	0	0	69.83	5.13	108852	
108.877	0	0	0	69.83	5.24	108877	
108.902	0	0	0	69.78	5.24	108902	
108.927	0	0	0	69.83	5.29	108927	
108.952	0	0	0	69.71	5.13	108952	
108.977	0	0	0	69.71	5.05	108977	
109.002	0	0	0	69.54	5.01	109002	
109.027	0	0	0	69.54	5.13	109027	
109.052	0	0	0	69.47	5.05	109052	
109.077	0	0	0	69.54	5.05	109077	
109.102	0	0	0	69.59	5.29	109102	
109.127	0	0	0	69.59	5.01	109127	
109.152	0	0	0	69.23	5.17	109152	
109.177	0	0	0	69.3	5.05	109177	
109.202	0	0	0	69.23	5.29	109202	
109.227	0	0	0	69.23	5.13	109227	
109.252	0	0	0	69.11	5.05	109252	
109.277	0	0	0	69.18	5.05	109277	
109.302	0	0	0	69.18	5.24	109302	
109.327	0	0	0	69.18	5.17	109327	
109.352	0	0	0	69.06	5.24	109352	
109.377	0	0	0	68.99	4.89	109377	
109.402	0	0	0	69.11	5.05	109402	
109.427	0	0	0	69.06	5.05	109427	
109.456	0	0	0	69.11	5.05	109456	
109.477	0	0	0	69.06	5.17	109477	
109.502	0	0	0	69.11	5.29	109502	
109.529	0	0	0	68.59	5.36	109529	
109.552	0	0	0	68.87	5.29	109552	
109.577	0	0	0	68.99	5.05	109577	
109.602	0	0	0	68.82	5.29	109602	
109.627	0	0	0	68.87	5.13	109627	
109.652	0	0	0	68.7	5.13	109652	
109.677	0	0	0	68.82	5.36	109677	
109.702	0	0	0	68.87	5.53	109702	
109.727	0	0	0	68.87	5.24	109727	
109.752	0	0	0	68.82	5.48	109752	
109.777	0	0	0	68.75	5.17	109777	
109.802	0	0	0	68.7	5.29	109802	
109.827	0	0	0	68.7	5.05	109827	
109.852	0	0	0	68.63	5.05	109852	
109.878	0	0	0	68.63	4.93	109878	
109.902	0	0	0	68.59	5.17	109902	
109.927	0	0	0	68.47	5.05	109927	
109.952	0	0	0	68.63	5.24	109952	
109.978	0	0	0	68.54	5.48	109978	
110.002	0	0	0	68.47	5.29	110002	
110.027	0	0	0	68.42	5.24	110027	
110.052	0	0	0	68.54	5.17	110052	
110.077	0	0	0	68.3	5.05	110077	
110.102	0	0	0	68.23	5.17	110102	
110.146	0	0	0	68.3	5.17	110146	
110.153	0	0	0	68.23	5.01	110153	
110.177	0	0	0	68.18	5.01	110177	
110.202	0	0	0	68.35	5.13	110202	
110.227	0	0	0	68.11	5.24	110227	
110.252	0	0	0	68.3	5.41	110252	
110.277	0	0	0	68.35	5.36	110277	
110.302	0	0	0	68.06	5.01	110302	
110.328	0	0	0	67.94	5.24	110328	
110.352	0	0	0	67.99	5.01	110352	
110.378	0	0	0	68.35	5.29	110378	
110.402	0	0	0	68.18	5.29	110402	
110.428	0	0	0	68.11	5.01	110428	
110.453	0	0	0	68.35	4.89	110453	
110.478	0	0	0	68.06	5.05	110478	
110.503	0	0	0	67.7	5.53	110503	
110.527	0	0	0	68.06	5.41	110527	
110.553	0	0	0	67.99	5.24	110553	
110.577	0	0	0	68.7	5.24	110577	
110.602	0	1	0	68.47	5.29	110602	
110.627	0	1	0	70.49	24.2	110627	
110.656	0	1	0	25.65	17.71	110656	
110.682	0	1	0	16.97	16.71	110682	
110.702	0	1	0	16.19	16.52	110702	
110.732	0	1	0	16.54	16.76	110732	
110.752	0	1	0	16.26	16.71	110752	
110.777	0	1	0	15.59	16.64	110777	
110.802	0	1	0	16.62	16.47	110802	
110.828	0	1	0	16.5	16.28	110828	
110.853	0	1	0	16.5	16.47	110853	
110.877	0	1	0	15.9	16.47	110877	
110.902	0	1	0	16.54	16.4	110902	
110.927	0	1	0	16.54	16.88	110927	
110.952	0	1	0	16.19	16.35	110952	
110.977	0	1	0	16.31	16.71	110977	
111.002	0	1	0	16.26	16.52	111002	
111.027	0	1	0	16.19	16.35	111027	
111.052	0	1	0	16.14	16.23	111052	
111.077	0	1	0	15.9	16.35	111077	
111.102	0	1	0	16.02	16.64	111102	
111.127	0	1	0	16.31	16.23	111127	
111.152	0	1	0	16.54	16.16	111152	
111.177	0	1	0	16.54	16.4	111177	
111.202	0	1	0	15.95	16.28	111202	
111.227	0	1	0	16.02	16.28	111227	
111.252	0	1	0	16.31	16.04	111252	
111.277	0	1	0	16.19	15.81	111277	
111.302	0	1	0	16.54	16.4	111302	
111.327	0	1	0	16.14	16.47	111327	
111.352	0	1	0	16.26	16.28	111352	
111.377	0	1	0	16.07	16.35	111377	
111.402	0	1	0	16.43	16.52	111402	
111.427	0	1	0	16.31	16.47	111427	
111.452	0	1	0	16.38	16.4	111452	
111.477	0	1	0	16.26	16.47	111477	
111.502	0	1	0	16.19	16.47	111502	
111.527	0	1	0	16.19	16.52	111527	
111.552	0	1	0	16.43	16.23	111552	
111.577	0	1	0	16.43	16.23	111577	
111.602	0	1	0	16.43	16.4	111602	
111.627	0	1	0	16.31	15.88	111627	
111.652	0	1	0	16.54	16.23	111652	
111.677	0	1	0	16.5	15.88	111677	
111.702	0	1	0	16.26	16.12	111702	
111.727	0	1	0	16.38	16.83	111727	
111.752	0	1	0	16.07	16.35	111752	
111.777	0	1	0	15.9	16.52	111777	
111.802	0	1	0	16.26	16.52	111802	
111.853	0	1	0	16.02	16.35	111853	
111.867	0	1	0	16.19	16.4	111867	
111.877	0	1	0	16.07	16.52	111877	
111.902	0	1	0	16.62	16.52	111902	
111.927	0	1	0	16.62	16.35	111927	
111.952	0	1	0	15.9	16.28	111952	
111.977	0	1	0	16.19	16.76	111977	
112.002	0	1	0	16.5	16.47	112002	
112.027	0	1	0	16.62	16.47	112027	
112.052	0	1	0	16.19	16.35	112052	
112.077	0	1	0	15.95	16.35	112077	
112.102	0	1	0	16.19	16.64	112102	
112.127	0	1	0	16.66	16.59	112127	
112.152	0	1	0	16.14	16.76	112152	
112.177	0	1	0	16.07	16.35	112177	
112.202	0	1	0	16.62	16.52	112202	
112.227	0	1	0	16.43	16.47	112227	
112.252	0	1	0	16.66	16.35	112252	
112.277	0	0	0	16.54	16.12	112277	
112.302	0	0	0	16.54	16.4	112302	
112.328	0	0	0	19.76	16.28	112328	
112.352	0	0	0	17.74	16.28	112352	
112.378	0	0	0	16.97	16.52	112378	
112.402	0	0	0	16.78	16.59	112402	
112.427	0	0	0	16.26	16.23	112427	
112.452	0	0	0	16.38	16.59	112452	
112.477	0	0	0	16.14	16.12	112477	
112.502	0	0	0	16.43	16.59	112502	
112.527	0	0	0	16.5	16.28	112527	
112.552	0	0	0	16.74	16.28	112552	
112.577	1	0	1	16.43	16.47	112577	
112.602	1	0	1	16.66	16.23	112602	
112.627	1	0	1	18.52	15.92	112627	
112.652	1	0	1	19.48	15.21	112652	
112.677	0	0	1	22.19	14.45	112677	
112.702	0	0	1	40.62	13.9	112702	
112.727	0	0	1	36.16	13.35	112727	
112.752	0	0	1	45.1	13.18	112752	
112.777	0	0	1	47.92	12.83	112777	
112.802	0	0	1	48.75	12.52	112802	
112.827	0	0	1	49.87	12.11	112827	
112.852	0	0	1	49.75	11.75	112852	
112.877	0	0	1	49.51	10.97	112877	
112.902	0	0	1	50.04	10.37	112902	
112.928	0	0	1	50.16	10.13	112928	
112.952	0	0	1	49.87	10.2	112952	
112.977	0	0	1	49.92	9.3	112977	
113.002	0	0	1	49.56	8.94	113002	
113.027	0	0	1	49.56	9.01	113027	
113.052	0	0	1	49.75	8.65	113052	
113.077	0	0	1	49.87	8.18	113077	
113.102	0	0	1	49.63	7.46	113102	
113.127	0	0	1	49.51	7.1	113127	
113.152	0	0	1	49.28	6.91	113152	
113.177	0	0	1	49.51	7.1	113177	
113.202	0	0	1	49.28	7.1	113202	
113.227	0	0	1	49.44	6.79	113227	
113.252	0	0	1	49.32	5.84	113252	
113.277	0	0	1	49.51	6.51	113277	
113.302	0	0	1	49.56	5.53	113302	
113.327	0	0	1	49.51	5.48	113327	
113.352	0	0	1	49.68	5.65	113352	
113.377	0	0	0	49.4	4.7	113377	
113.402	0	0	0	49.09	4.58	113402	
113.441	0	0	0	48.99	4.46	113441	
113.452	0	0	0	49.4	5.05	113452	
113.506	0	0	0	48.92	4.77	113506	
113.508	0	0	0	49.2	5.01	113508	
113.527	0	0	0	49.2	4.7	113527	
113.557	0	0	0	49.09	4.93	113557	
113.577	0	0	0	49.04	4.82	113577	
113.606	0	0	0	49.04	5.17	113606	
113.627	0	0	0	48.68	5.01	113627	
113.653	0	0	0	48.92	4.89	113653	
113.686	0	0	0	49.16	5.29	113686	
113.702	0	0	0	49.32	4.93	113702	
113.727	0	0	0	48.75	5.24	113727	
113.762	0	0	0	48.56	4.89	113762	
113.777	0	0	0	48.39	5.24	113777	
113.802	0	0	0	48.8	5.13	113802	
113.837	0	0	0	49.16	4.7	113837	
113.852	0	0	0	49.44	5.05	113852	
113.877	0	0	0	49.09	5.17	113877	
113.902	0	0	0	49.09	4.89	113902	
113.936	0	0	0	49.04	5.13	113936	
113.955	0	0	0	48.75	5.24	113955	
113.987	0	0	0	48.92	5.24	113987	
114.002	0	0	0	48.92	5.05	114002	
114.028	0	0	0	48.75	4.93	114028	
114.062	0	0	0	48.56	5.36	114062	
114.077	0	0	0	48.8	5.29	114077	
114.102	0	0	0	48.39	5.36	114102	
114.135	0	0	0	48.44	5.29	114135	
114.152	0	0	0	48.39	5.41	114152	
114.177	0	0	0	48.51	5.36	114177	
114.206	0	0	0	48.68	5.13	114206	
114.227	0	0	0	48.63	5.05	114227	
114.252	0	0	0	48.8	5.29	114252	
114.277	0	0	0	48.44	5.24	114277	
114.302	0	0	0	48.68	5.13	114302	
114.327	0	0	0	48.75	5.17	114327	
114.352	0	0	0	48.32	5.13	114352	
114.377	0	0	0	48.44	5.01	114377	
114.402	0	0	0	48.44	5.24	114402	
114.427	0	0	0	48.27	5.01	114427	
114.452	0	0	0	48.39	5.29	114452	
114.477	0	0	0	48.68	5.13	114477	
114.502	0	0	0	48.39	5.36	114502	
114.527	0	0	0	48.68	5.05	114527	
114.552	0	0	0	48.04	5.53	114552	
114.577	0	0	0	48.44	5.24	114577	
114.602	0	0	0	48.2	5.29	114602	
114.627	0	0	0	47.92	5.29	114627	
114.652	0	0	0	48.27	5.36	114652	
114.677	0	0	0	48.75	5.53	114677	
114.702	0	0	0	48.68	5.41	114702	
114.727	0	0	0	48.68	5.29	114727	
114.752	0	0	0	48.56	5.05	114752	
114.777	0	0	0	48.8	5.13	114777	
114.802	0	0	0	48.16	5.13	114802	
114.827	0	0	0	48.44	5.13	114827	
114.852	0	0	0	48.56	5.29	114852	
114.877	0	0	0	48.39	5.05	114877	
114.902	0	0	0	48.39	5.01	114902	
114.927	0	0	0	48.44	5.41	114927	
114.952	0	0	0	48.16	5.29	114952	
114.977	0	0	0	47.92	5.24	114977	
115.002	0	0	0	48.51	5.01	115002	
115.027	0	0	0	48.63	5.29	115027	
115.052	0	0	0	48.51	5.29	115052	
115.077	0	0	0	47.96	5.48	115077	
115.102	0	0	0	48.32	5.48	115102	
115.127	0	0	0	48.39	4.82	115127	
115.152	0	0	0	48.2	5.41	115152	
115.177	0	0	0	48.16	5.48	115177	
115.202	0	0	0	47.96	5.24	115202	
115.227	0	0	0	47.96	5.36	115227	
115.252	0	0	0	48.39	5.17	115252	
115.296	0	0	0	48.63	5.53	115296	
115.303	0	0	0	48.27	5.01	115303	
115.327	0	0	0	48.39	5.36	115327	
115.352	0	0	0	47.96	5.48	115352	
115.377	0	0	0	47.96	5.53	115377	
115.402	0	0	0	47.8	5.89	115402	
115.427	0	0	0	48.08	5.48	115427	
115.452	0	0	0	48.16	5.41	115452	
115.477	0	0	0	48.27	5.48	115477	
115.502	0	0	0	48.08	5.41	115502	
115.527	0	0	0	48.08	5.6	115527	
115.552	0	0	0	48.04	5.29	115552	
115.577	0	0	0	48.44	5.53	115577	
115.602	0	0	0	48.16	5.05	115602	
115.627	0	0	0	48.04	5.17	115627	
115.652	0	0	0	48.2	5.36	115652	
115.677	0	0	0	48.27	5.48	115677	
115.702	0	0	0	48.04	5.65	115702	
115.727	0	0	0	47.8	5.29	115727	
115.752	0	0	0	48.27	5.05	115752	
115.777	0	0	0	48.16	5.41	115777	
115.802	0	0	0	47.85	5.53	115802	
115.827	0	0	0	48.04	5.41	115827	
115.852	0	0	0	47.2	5.36	115852	
115.877	0	0	0	47.32	5.29	115877	
115.902	0	0	0	47.25	5.41	115902	
115.927	0	0	0	47.13	5.84	115927	
115.952	0	0	0	47.49	5.36	115952	
115.982	0	0	0	47.8	5.53	115982	
116.002	0	0	0	47.73	5.65	116002	
116.03	0	0	0	47.68	5.36	116030	
116.053	0	0	0	47.68	5.36	116053	
116.078	0	0	0	48.27	5.36	116078	
116.103	0	0	0	48.44	5.48	116103	
116.128	0	0	0	48.39	5.29	116128	
116.152	0	0	0	48.16	5.65	116152	
116.178	0	0	0	48.08	5.13	116178	
116.203	0	0	0	47.92	5.6	116203	
116.227	0	1	0	48.08	5.29	116227	
116.252	0	1	0	47.2	18.9	116252	
116.277	0	1	0	20.24	13.3	116277	
116.313	0	1	0	13.4	13.23	116313	
116.327	0	1	0	13.45	13.59	116327	
116.352	0	1	0	13.52	13.54	116352	
116.377	0	1	0	12.61	13.35	116377	
116.406	0	1	0	12.8	13.18	116406	
116.427	0	1	0	12.92	13.11	116427	
116.452	0	1	0	12.49	13.3	116452	
116.486	0	1	0	13.04	12.87	116486	
116.51	0	1	0	13.16	13.06	116510	
116.527	0	1	0	12.8	12.87	116527	
116.552	0	1	0	12.92	13.06	116552	
116.577	0	1	0	12.92	13.23	116577	
116.602	0	1	0	13.21	13.3	116602	
116.627	0	1	0	13.09	13.3	116627	
116.652	0	1	0	13.21	13.11	116652	
116.677	0	1	0	13.28	12.94	116677	
116.702	0	1	0	12.97	12.75	116702	
116.727	0	1	0	13.16	12.94	116727	
116.752	0	1	0	13.04	12.99	116752	
116.777	0	1	0	12.97	12.52	116777	
116.802	0	1	0	13.09	12.59	116802	
116.827	0	1	0	12.97	13.18	116827	
116.852	0	1	0	13.28	13.59	116852	
116.877	0	1	0	12.92	13.06	116877	
116.902	0	1	0	13.4	13.35	116902	
116.927	0	1	0	12.92	13.11	116927	
116.952	0	1	0	12.97	13.11	116952	
116.996	0	1	0	13.16	13.11	116996	
117.002	0	1	0	13.04	12.83	117002	
117.027	0	1	0	12.92	13.35	117027	
117.052	0	1	0	12.92	13.11	117052	
117.077	0	1	0	12.85	13.11	117077	
117.102	0	1	0	12.73	12.94	117102	
117.127	0	1	0	12.8	12.87	117127	
117.152	0	1	0	13.21	13.06	117152	
117.177	0	1	0	12.68	13.47	117177	
117.202	0	1	0	13.16	13.18	117202	
117.227	0	1	0	12.73	13.18	117227	
117.252	0	1	0	13.45	12.71	117252	
117.277	0	1	0	12.97	13.18	117277	
117.302	0	1	0	12.85	13.11	117302	
117.327	0	1	0	13.28	13.18	117327	
117.352	0	1	0	13.16	12.71	117352	
117.377	0	1	0	12.92	13.42	117377	
117.402	0	1	0	12.73	13.35	117402	
117.427	0	1	0	12.73	13.11	117427	
117.452	0	1	0	12.8	13.06	117452	
117.477	0	1	0	13.09	12.99	117477	
117.502	0	1	0	12.68	13.54	117502	
117.527	0	1	0	12.97	13.35	117527	
117.552	0	1	0	12.92	13.11	117552	
117.577	0	1	0	12.92	13.35	117577	
117.602	0	1	0	13.16	12.71	117602	
117.627	0	1	0	12.61	13.35	117627	
117.652	0	1	0	13.16	12.83	117652	
117.677	0	1	0	13.21	12.99	117677	
117.702	0	1	0	13.16	13.06	117702	
117.727	0	1	0	13.16	13.59	117727	
117.752	0	1	0	13.21	13.47	117752	
117.777	0	1	0	12.85	13.23	117777	
117.802	0	1	0	13.09	12.63	117802	
117.827	0	1	0	13.16	13.3	117827	
117.852	0	1	0	12.68	12.94	117852	
117.877	0	1	0	12.92	13.3	117877	
117.902	0	0	0	13.21	13.59	117902	
117.927	0	0	0	13.16	13.59	117927	
117.953	0	0	0	17.26	12.99	117953	
117.978	0	0	0	14.4	12.94	117978	
118.002	0	0	0	13.87	13.11	118002	
118.027	0	0	0	13.4	13.06	118027	
118.052	0	0	0	13.21	12.99	118052	
118.077	0	0	0	13.04	13.06	118077	
118.102	0	0	0	13.33	13.11	118102	
118.128	0	0	0	13.45	12.87	118128	
118.152	0	0	0	13.68	13.47	118152	
118.177	0	0	0	13.09	12.83	118177	
118.202	1	0	1	13.4	13.11	118202	
118.227	1	0	1	13.16	12.47	118227	
118.252	1	0	1	16.78	12.63	118252	
118.277	1	0	1	18.33	12.28	118277	
118.302	0	0	1	34.02	11.68	118302	
118.327	0	0	1	58.02	11.32	118327	
118.352	0	0	1	55	10.85	118352	
118.377	0	0	1	59	10.49	118377	
118.402	0	0	1	61.31	9.77	118402	
118.427	0	0	1	61.91	9.42	118427	
118.452	0	0	1	62.15	9.06	118452	
118.477	0	0	1	62.34	8.94	118477	
118.502	0	0	1	62.03	8.46	118502	
118.527	0	0	1	62.03	8.3	118527	
118.552	0	0	1	61.43	8.34	118552	
118.577	0	0	1	61.51	7.27	118577	
118.602	0	0	1	61.55	6.98	118602	
118.643	0	0	1	61.86	6.91	118643	
118.652	0	0	1	61.62	6.44	118652	
118.677	0	0	1	61.39	6.51	118677	
118.702	0	0	1	61.15	6.37	118702	
118.727	0	0	1	61.31	5.84	118727	
118.752	0	0	1	61.27	5.48	118752	
118.777	0	0	1	60.91	5.41	118777	
118.802	0	0	0	61.15	4.93	118802	
118.827	0	0	0	60.91	4.93	118827	
118.856	0	0	0	60.84	5.05	118856	
